0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000000	1.000000
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.000500	0.999996
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001000	0.999983
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999963
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.001500	0.999962
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002000	0.999933
0.002500	0.999894
0.002500	0.999894
0.002500	0.999894
0.002500	0.999894
0.002500	0.999894
0.002500	0.999894
