-1.000000	1.000000
-0.949585	1.016189
-0.898422	1.029951
-0.846625	1.041574
-0.794295	1.051341
-0.741517	1.059524
-0.688365	1.066381
-0.634897	1.072153
-0.581164	1.077062
-0.527202	1.081310
-0.473041	1.085079
-0.418700	1.088528
-0.364191	1.091795
-0.309521	1.094994
-0.254691	1.098219
-0.199698	1.101540
-0.144535	1.105007
-0.089194	1.108647
-0.033667	1.112464
0.022055	1.116441
0.077979	1.120539
0.134110	1.124697
0.190448	1.128829
0.246991	1.132829
0.303727	1.136566
0.360640	1.139887
0.417706	1.142612
0.474888	1.144541
0.532143	1.145450
0.589412	1.145090
0.646626	1.143192
0.703701	1.139467
0.760537	1.133610
0.817021	1.125298
0.873021	1.114200
0.928389	1.099981
0.982961	1.082305
1.036556	1.060845
1.088977	1.035290
1.140012	1.005355
1.189436	0.970790
1.237011	0.931391
1.282492	0.887009
1.325627	0.837563
1.366164	0.783046
1.403849	0.723535
1.438436	0.659196
1.469692	0.590289
1.497395	0.517168
1.521346	0.440277
1.541369	0.360147
1.557317	0.277387
1.569075	0.192665
1.576563	0.106704
1.579737	0.020254
1.578592	-0.065922
1.573162	-0.151067
1.563515	-0.234449
1.549758	-0.315384
1.532028	-0.393243
1.510494	-0.467474
1.485349	-0.537606
1.456808	-0.603257
1.425103	-0.664140
1.390477	-0.720060
1.353182	-0.770911
1.313471	-0.816673
1.271598	-0.857400
1.227813	-0.893217
1.182355	-0.924304
1.135457	-0.950888
1.087337	-0.973234
1.038200	-0.991634
0.988235	-1.006395
0.937616	-1.017836
0.886501	-1.026275
0.835033	-1.032025
0.783338	-1.035392
0.731529	-1.036665
0.679702	-1.036116
0.627943	-1.033998
0.576325	-1.030541
0.524908	-1.025955
0.473745	-1.020426
0.422878	-1.014117
0.372344	-1.007169
0.322170	-0.999703
0.272380	-0.991818
0.222994	-0.983593
0.174026	-0.975090
0.125489	-0.966353
0.077394	-0.957410
0.029751	-0.948274
-0.017430	-0.938944
-0.064140	-0.929406
-0.110367	-0.919636
-0.156099	-0.909597
-0.201322	-0.899244
-0.246017	-0.888524
-0.290167	-0.877375
-0.333747	-0.865730
-0.376730	-0.853515
-0.419087	-0.840655
-0.460784	-0.827067
-0.501781	-0.812671
-0.542036	-0.797384
-0.581503	-0.781124
-0.620131	-0.763811
-0.657865	-0.745370
-0.694648	-0.725730
-0.730417	-0.704828
-0.765109	-0.682609
-0.798655	-0.659028
-0.830988	-0.634052
-0.862037	-0.607662
-0.891731	-0.579852
-0.919999	-0.550633
-0.946771	-0.520033
-0.971980	-0.488097
-0.995560	-0.454891
-1.017449	-0.420497
-1.037591	-0.385014
-1.055934	-0.348564
-1.072434	-0.311281
-1.087051	-0.273317
-1.099757	-0.234838
-1.110529	-0.196022
-1.119356	-0.157057
-1.126236	-0.118138
-1.131174	-0.079465
-1.134190	-0.041240
-1.135309	-0.003665
-1.134570	0.033064
-1.132020	0.068755
-1.127715	0.103226
-1.121721	0.136305
-1.114110	0.167833
-1.104966	0.197666
-1.094374	0.225675
-1.082430	0.251748
-1.069233	0.275790
-1.054887	0.297723
-1.039497	0.317486
-1.023175	0.335034
-1.006031	0.350337
-0.988179	0.363382
-0.969731	0.374169
-0.950799	0.382708
-0.931497	0.389022
-0.911934	0.393145
-0.892218	0.395116
-0.872457	0.394984
-0.852754	0.392802
-0.833210	0.388627
-0.813923	0.382523
-0.794989	0.374552
-0.776498	0.364781
-0.758540	0.353277
-0.741198	0.340106
-0.724556	0.325336
-0.708690	0.309034
-0.693677	0.291265
-0.679587	0.272093
-0.666490	0.251584
-0.654450	0.229800
-0.643530	0.206803
-0.633789	0.182654
-0.625283	0.157414
-0.618065	0.131143
-0.612185	0.103900
-0.607690	0.075747
-0.604624	0.046742
-0.603029	0.016949
-0.602941	-0.013570
-0.604397	-0.044752
-0.607426	-0.076529
-0.612058	-0.108831
-0.618317	-0.141587
-0.626223	-0.174720
-0.635794	-0.208150
-0.647042	-0.241790
-0.659975	-0.275549
-0.674597	-0.309328
-0.690906	-0.343022
-0.708896	-0.376517
-0.728553	-0.409690
-0.749857	-0.442407
-0.772783	-0.474524
-0.797297	-0.505886
-0.823357	-0.536324
-0.850911	-0.565656
-0.879901	-0.593686
-0.910255	-0.620204
-0.941892	-0.644987
-0.974720	-0.667797
-1.008635	-0.688381
-1.043517	-0.706478
-1.079237	-0.721813
-1.115648	-0.734104
-1.152591	-0.743068
-1.189894	-0.748416
-1.227368	-0.749868
-1.264812	-0.747152
-1.302010	-0.740014
-1.338735	-0.728221
-1.374751	-0.711576
-1.409809	-0.689917
-1.443657	-0.663135
-1.476036	-0.631173
-1.506688	-0.594040
-1.535355	-0.551812
