-0.895304	-0.012504
-0.896040	-0.016933
-0.896997	-0.021333
-0.898173	-0.025694
-0.899566	-0.030010
-0.901173	-0.034272
-0.902992	-0.038473
-0.905019	-0.042605
-0.907251	-0.046658
-0.909684	-0.050626
-0.912312	-0.054501
-0.915132	-0.058273
-0.918138	-0.061935
-0.921324	-0.065478
-0.924683	-0.068896
-0.928211	-0.072178
-0.931899	-0.075317
-0.935740	-0.078305
-0.939727	-0.081134
-0.943851	-0.083796
-0.948103	-0.086283
-0.952476	-0.088586
-0.956959	-0.090699
-0.961543	-0.092614
-0.966217	-0.094323
-0.970971	-0.095821
-0.975795	-0.097099
-0.980677	-0.098152
-0.985607	-0.098974
-0.990571	-0.099559
-0.995558	-0.099902
-1.000557	-0.099998
-1.005554	-0.099845
-1.010537	-0.099437
-1.015494	-0.098773
-1.020410	-0.097851
-1.025274	-0.096669
-1.030073	-0.095227
-1.034793	-0.093525
-1.039421	-0.091565
-1.043945	-0.089348
-1.048352	-0.086878
-1.052628	-0.084158
-1.056763	-0.081194
-1.060744	-0.077991
-1.064559	-0.074557
-1.068196	-0.070900
-1.071645	-0.067027
-1.074895	-0.062950
-1.077937	-0.058679
-1.080760	-0.054226
-1.083356	-0.049603
-1.085718	-0.044823
-1.087836	-0.039902
-1.089706	-0.034854
-1.091320	-0.029694
-1.092674	-0.024438
-1.093762	-0.019104
-1.094583	-0.013708
-1.095132	-0.008267
-1.095409	-0.002800
-1.095412	0.002677
-1.095142	0.008144
-1.094598	0.013586
-1.093784	0.018983
-1.092701	0.024319
-1.091353	0.029576
-1.089745	0.034739
-1.087881	0.039790
-1.085768	0.044714
-1.083412	0.049497
-1.080821	0.054123
-1.078003	0.058581
-1.074966	0.062856
-1.071720	0.066938
-1.068276	0.070815
-1.064642	0.074477
-1.060832	0.077916
-1.056855	0.081124
-1.052723	0.084094
-1.048449	0.086819
-1.044045	0.089295
-1.039524	0.091518
-1.034898	0.093484
-1.030180	0.095192
-1.025383	0.096640
-1.020520	0.097827
-1.015605	0.098756
-1.010649	0.099425
-1.005667	0.099838
-1.000670	0.099998
-0.995671	0.099907
-0.990683	0.099569
-0.985718	0.098989
-0.980788	0.098173
-0.975905	0.097125
-0.971079	0.095852
-0.966323	0.094360
-0.961647	0.092655
-0.957061	0.090744
-0.952576	0.088636
-0.948201	0.086337
-0.943945	0.083854
-0.939818	0.081196
-0.935828	0.078371
-0.931984	0.075386
-0.928292	0.072250
-0.924761	0.068971
-0.921397	0.065557
-0.918208	0.062016
-0.915198	0.058356
-0.912374	0.054587
-0.909741	0.050715
-0.907304	0.046749
-0.905067	0.042697
-0.903035	0.038567
-0.901212	0.034368
-0.899600	0.030107
-0.898202	0.025792
-0.897021	0.021431
-0.896060	0.017033
-0.895318	0.012604
-0.894799	0.008154
-0.894503	0.003689
-0.894431	-0.000783
-0.894582	-0.005253
-0.894956	-0.009714
-0.895553	-0.014157
-0.896371	-0.018576
-0.897410	-0.022963
-0.898667	-0.027308
-0.900140	-0.031605
-0.901826	-0.035845
-0.903723	-0.040021
-0.905827	-0.044125
-0.908134	-0.048147
-0.910640	-0.052081
-0.913341	-0.055918
-0.916231	-0.059651
-0.919304	-0.063269
-0.922555	-0.066767
-0.925979	-0.070135
-0.929567	-0.073365
-0.933313	-0.076449
-0.937209	-0.079379
-0.941248	-0.082146
-0.945421	-0.084743
-0.949719	-0.087163
-0.954134	-0.089396
-0.958656	-0.091436
-0.963274	-0.093275
-0.967980	-0.094907
-0.972761	-0.096323
-0.977608	-0.097518
-0.982509	-0.098485
-0.987453	-0.099220
-0.992427	-0.099715
-0.997420	-0.099967
-1.002420	-0.099971
-1.007413	-0.099723
-1.012388	-0.099220
-1.017331	-0.098460
-1.022229	-0.097441
-1.027071	-0.096162
-1.031841	-0.094623
-1.036529	-0.092825
-1.041120	-0.090769
-1.045601	-0.088457
-1.049961	-0.085893
-1.054186	-0.083082
-1.058265	-0.080028
-1.062185	-0.076738
-1.065935	-0.073220
-1.069504	-0.069481
-1.072880	-0.065531
-1.076053	-0.061381
-1.079015	-0.057040
-1.081754	-0.052522
-1.084264	-0.047839
-1.086536	-0.043006
-1.088562	-0.038035
-1.090337	-0.032943
-1.091855	-0.027746
-1.093110	-0.022459
-1.094100	-0.017100
-1.094820	-0.011685
-1.095268	-0.006232
-1.095442	-0.000759
-1.095343	0.004716
-1.094971	0.010176
-1.094326	0.015603
-1.093412	0.020979
-1.092230	0.026288
-1.090784	0.031512
-1.089080	0.036635
-1.087123	0.041640
-1.084918	0.046514
-1.082474	0.051240
-1.079797	0.055805
