1.040662	0.235604
1.052309	0.230201
1.063672	0.224201
1.074719	0.217609
1.085423	0.210434
1.095753	0.202685
1.105682	0.194377
1.115182	0.185529
1.124226	0.176162
1.132790	0.166301
1.140849	0.155974
1.148380	0.145212
1.155363	0.134052
1.161779	0.122530
1.167611	0.110687
1.172843	0.098567
1.177464	0.086215
1.181462	0.073678
1.184829	0.061005
1.187561	0.048247
1.189653	0.035453
1.191106	0.022676
1.191922	0.009965
1.192105	-0.002628
1.191662	-0.015053
1.190603	-0.027264
1.188940	-0.039213
1.186687	-0.050855
1.183860	-0.062149
1.180478	-0.073056
1.176562	-0.083539
1.172132	-0.093565
1.167213	-0.103103
1.161830	-0.112128
1.156010	-0.120616
1.149778	-0.128548
1.143164	-0.135909
1.136197	-0.142685
1.128906	-0.148868
1.121320	-0.154452
1.113470	-0.159435
1.105387	-0.163818
1.097099	-0.167604
1.088636	-0.170800
1.080028	-0.173415
1.071304	-0.175458
1.062492	-0.176944
1.053619	-0.177887
1.044712	-0.178303
1.035797	-0.178211
1.026899	-0.177629
1.018042	-0.176576
1.009249	-0.175075
1.000542	-0.173144
0.991941	-0.170807
0.983467	-0.168085
0.975139	-0.165000
0.966973	-0.161573
0.958987	-0.157827
0.951195	-0.153782
0.943613	-0.149460
0.936253	-0.144882
0.929129	-0.140067
0.922250	-0.135035
0.915629	-0.129806
0.909273	-0.124397
0.903192	-0.118826
0.897393	-0.113111
0.891883	-0.107268
0.886668	-0.101313
0.881753	-0.095261
0.877143	-0.089126
0.872841	-0.082923
0.868852	-0.076664
0.865176	-0.070363
0.861816	-0.064031
0.858773	-0.057680
0.856048	-0.051321
0.853641	-0.044964
0.851551	-0.038620
0.849778	-0.032299
0.848321	-0.026009
0.847177	-0.019760
0.846344	-0.013561
0.845820	-0.007418
0.845601	-0.001342
0.845684	0.004661
0.846066	0.010582
0.846741	0.016415
0.847706	0.022152
0.848955	0.027786
0.850482	0.033310
0.852284	0.038716
0.854352	0.043999
0.856681	0.049151
0.859265	0.054166
0.862096	0.059037
0.865166	0.063757
0.868469	0.068320
0.871995	0.072719
0.875738	0.076947
0.879687	0.080999
0.883835	0.084867
0.888171	0.088546
0.892686	0.092028
0.897370	0.095309
0.902213	0.098381
0.907205	0.101238
0.912333	0.103876
0.917588	0.106287
0.922958	0.108467
0.928431	0.110411
0.933995	0.112112
0.939638	0.113568
0.945348	0.114772
0.951111	0.115722
0.956916	0.116414
0.962748	0.116845
0.968596	0.117012
0.974445	0.116913
0.980283	0.116547
0.986095	0.115913
0.991870	0.115011
0.997592	0.113841
1.003249	0.112405
1.008828	0.110705
1.014316	0.108744
1.019698	0.106526
1.024964	0.104054
1.030100	0.101336
1.035093	0.098376
1.039933	0.095183
1.044608	0.091764
1.049106	0.088128
1.053417	0.084286
1.057531	0.080247
1.061439	0.076024
1.065131	0.071629
1.068599	0.067075
1.071836	0.062375
1.074835	0.057544
1.077589	0.052597
1.080093	0.047549
1.082342	0.042417
1.084333	0.037215
1.086063	0.031962
1.087529	0.026673
1.088730	0.021365
1.089665	0.016055
1.090335	0.010760
1.090742	0.005497
1.090886	0.000282
1.090771	-0.004870
1.090400	-0.009942
1.089778	-0.014919
1.088910	-0.019787
1.087802	-0.024532
1.086459	-0.029140
1.084890	-0.033599
1.083102	-0.037897
1.081103	-0.042023
1.078903	-0.045966
1.076510	-0.049719
1.073934	-0.053272
1.071186	-0.056619
1.068276	-0.059752
1.065215	-0.062666
1.062013	-0.065357
1.058683	-0.067821
1.055235	-0.070056
1.051681	-0.072059
1.048033	-0.073830
1.044302	-0.075368
1.040500	-0.076675
1.036638	-0.077751
1.032729	-0.078599
1.028782	-0.079222
1.024810	-0.079624
1.020823	-0.079807
1.016833	-0.079778
1.012849	-0.079541
1.008882	-0.079101
1.004942	-0.078465
1.001039	-0.077640
0.997181	-0.076631
0.993379	-0.075446
0.989640	-0.074091
0.985972	-0.072576
0.982385	-0.070906
0.978884	-0.069090
0.975478	-0.067136
0.972173	-0.065052
0.968975	-0.062845
0.965890	-0.060524
0.962924	-0.058096
0.960082	-0.055570
0.957368	-0.052954
0.954788	-0.050255
0.952344	-0.047481
0.950041	-0.044640
0.947881	-0.041739
0.945868	-0.038787
0.944003	-0.035791
0.942289	-0.032757
0.940728	-0.029693
0.939321	-0.026606
0.938068	-0.023503
0.936970	-0.020391
0.936029	-0.017276
0.935243	-0.014165
0.934612	-0.011064
0.934136	-0.007979
0.933814	-0.004916
0.933644	-0.001882
0.933625	0.001119
